330.421326,-119.911026,565.599915,38.726389,-62.584524,174.373517
404.9198,-139.735596,389.729523,-2.775408,-86.706677,-144.951733
411.010254,-325.76004,404.022491,-10.433848,-84.347008,-161.40307
405.188263,-190.282501,382.664337,-22.454159,-86.983645,-132.07147
